acct_id,tx_date,amount,type
6273c486,20140630,-1.0,pos_wd_cash
bd7792a7,20131231,-1.0,pos_wd_cash
6fb19fa7,20140630,-1.0,pos_wd_cash
be311de9,20140630,-1.0,pos_wd_cash
0996497f,20140630,-1.0,pos_wd_cash
fdbf58b7,20131231,-1.0,pos_wd_cash
58c71920,20140630,-1.0,pos_wd_cash
2410ecf9,20140630,-1.0,pos_wd_cash
216302fb,20140630,-1.0,pos_wd_cash
ab5da03e,20140506,-10.0,wd_atm_cash
01fdbaf2,20131105,50.0,dep_pos_cash
e06db391,20140506,25.0,dep_pos_cash
dcabf75e,20140630,-1.0,pos_wd_cash
2aa24461,20131231,-1.0,pos_wd_cash
ec59eef8,20140506,-0.05,fee_mob_bal_inq
17ff5cea,20131231,-1.0,pos_wd_cash
68a3a3fc,20140121,-0.05,fee_mob_mini_stmt
c7f1347e,20131231,-1.0,pos_wd_cash
605524a2,20140506,-20.0,wd_atm_cash
ef619c34,20140630,-1.0,pos_wd_cash
a8213ac8,20140606,5.0,sys_rev_of_dr
5572f66c,20140606,-100.0,wd_atm_cash
ec59eef8,20140506,261.4,dep_pos_cash
50e53442,20140606,10.0,dep_pos_cash
91ea649d,20140630,-1.0,pos_wd_cash
ec59eef8,20140506,-0.05,fee_mob_bal_inq
02e6f092,20131231,-1.0,pos_wd_cash
5572f66c,20140606,-50.0,wd_atm_cash
4e64395c,20140606,100.0,dep_pos_cash
dc1d5a39,20140630,-1.0,pos_wd_cash
85b3cd56,20140606,5.0,sys_rev_of_dr
68a3a3fc,20140121,-0.05,fee_mob_mini_stmt
37962af3,20131231,-1.0,pos_wd_cash
d978e0ad,20140630,-1.0,pos_wd_cash
adafeb54,20131231,-1.0,pos_wd_cash
74226787,20140630,-1.0,pos_wd_cash
20667d6c,20140121,-50.0,wd_atm_cash
c833652c,20140630,-1.0,pos_wd_cash
8d9ea7e4,20131231,-1.0,pos_wd_cash
397b34c9,20140630,-1.0,pos_wd_cash
96f2a6e8,20140630,-1.0,pos_wd_cash
2e9ee115,20131231,-1.0,pos_wd_cash
efc5e2e3,20131231,-1.0,pos_wd_cash
7197a484,20140630,-1.0,pos_wd_cash
efe84c43,20131231,-1.0,pos_wd_cash
4ebfd386,20140630,-1.0,pos_wd_cash
e896d407,20131231,-1.0,pos_wd_cash
0257d1f4,20131231,-1.0,pos_wd_cash
88c3e572,20140630,-1.0,pos_wd_cash
272b0bf8,20131231,-1.0,pos_wd_cash
6267ac21,20131231,-1.0,pos_wd_cash
638bb6aa,20140630,-1.0,pos_wd_cash
51f64ce2,20131231,-1.0,pos_wd_cash
13da6300,20130820,5.0,sys_rev_of_dr
b78add06,20131231,-1.0,pos_wd_cash
acaa1fcb,20131231,-1.0,pos_wd_cash
d080e0ff,20140630,-1.0,pos_wd_cash
376ec3d9,20131231,-1.0,pos_wd_cash
ea2dcc42,20131231,-1.0,pos_wd_cash
733083bd,20130820,5.0,sys_rev_of_dr
b9e9f633,20130820,5.0,sys_rev_of_dr
80389b8c,20140630,-1.0,pos_wd_cash
041f40f8,20140630,-1.0,pos_wd_cash
733083bd,20130820,10.0,dep_pos_cash
d4325575,20140630,-1.0,pos_wd_cash
59a83cb6,20131231,-1.0,pos_wd_cash
b40d7e34,20131231,-1.0,pos_wd_cash
ec59eef8,20140506,-20.0,txfr_mob
ec59eef8,20140506,-0.2,txfr_mob
9b698b14,20130820,5.0,sys_rev_of_dr
ce5f885f,20131231,-1.0,pos_wd_cash
5730b681,20140506,120.0,dep_pos_cash
ec59eef8,20140506,-90.0,txfr_mob
ec59eef8,20140506,-40.0,txfr_mob
ec59eef8,20140506,-0.2,txfr_mob
ec59eef8,20140506,-0.05,fee_mob_bal_inq
ec59eef8,20140506,-30.0,txfr_mob
ec59eef8,20140506,-0.2,txfr_mob
ec59eef8,20140506,-10.0,txfr_mob
ec59eef8,20140506,-40.0,txfr_mob
ec59eef8,20140506,-0.2,txfr_mob
ec59eef8,20140506,-0.2,txfr_mob
9a904598,20140506,100.0,dep_pos_cash
ec59eef8,20140506,-0.2,txfr_mob
dd97f18a,20131231,-1.0,pos_wd_cash
64f6fbbc,20131231,-1.0,pos_wd_cash
1161282b,20130821,30.0,dep_pos_cash
613df0e1,20131231,-1.0,pos_wd_cash
3bc1d2a6,20131220,50.0,dep_pos_cash
24e197ac,20131220,10.0,dep_pos_cash
21bc2b65,20131220,120.0,dep_pos_cash
a5a367dd,20131220,5.0,sys_rev_of_dr
7dabcf97,20131220,5.0,sys_rev_of_dr
6c9204ca,20131220,70.0,dep_pos_cash
db79b793,20131220,100.0,dep_pos_cash
9786cb6a,20131220,-50.0,wd_atm_cash
fe99d918,20131220,5.0,sys_rev_of_dr
f04e5d99,20131220,850.0,dep_pos_cash
b1a8a57a,20131231,-1.0,pos_wd_cash
7bbcaf37,20131231,-1.0,pos_wd_cash
02e6f092,20130822,5.0,sys_rev_of_dr
4c0c520f,20131231,-1.0,pos_wd_cash
247b970c,20131231,-1.0,pos_wd_cash
0c7ca7cd,20131231,-1.0,pos_wd_cash
d7c2eba9,20131231,-1.0,pos_wd_cash
d575cc7e,20140113,5.0,sys_rev_of_dr
f586b03e,20131231,-1.0,pos_wd_cash
a9b0bd55,20131231,-1.0,pos_wd_cash
57b83096,20131231,-1.0,pos_wd_cash
8f6f2e6d,20131231,-1.0,pos_wd_cash
ac0c8016,20131231,-1.0,pos_wd_cash
4974e134,20140113,5.0,sys_rev_of_dr
883ff95f,20131231,-1.0,pos_wd_cash
96124fd8,20131231,-1.0,pos_wd_cash
0ff6fa3f,20131231,-1.0,pos_wd_cash
f5bdebed,20131231,-1.0,pos_wd_cash
23a63294,20131231,-1.0,pos_wd_cash
8f19a33f,20140113,5.0,sys_rev_of_dr
1d644b3f,20140113,5.0,sys_rev_of_dr
a294d6c4,20131231,-1.0,pos_wd_cash
f34619f1,20131231,-1.0,pos_wd_cash
a1c54916,20130824,50.0,dep_pos_cash
9eb46ac3,20140113,5.0,sys_rev_of_dr
ead948e6,20131231,-1.0,pos_wd_cash
19886922,20140630,-1.0,pos_wd_cash
dcb8a878,20131105,-50.0,wd_atm_cash
dcb8a878,20131105,-1.0,wd_atm_cash
dba4a356,20131231,-1.0,pos_wd_cash
b7e0b0da,20131231,-1.0,pos_wd_cash
a1c54916,20130824,50.0,dep_pos_cash
20641159,20131231,-1.0,pos_wd_cash
9ab30567,20140113,-40.0,wd_atm_cash
91e1bf5e,20140113,5.0,sys_rev_of_dr
21315c03,20140113,-0.2,fee_pos_mini_stmt
c9f0b0b0,20131231,-1.0,pos_wd_cash
5e5ab290,20140113,5.0,sys_rev_of_dr
8748d503,20131231,-1.0,pos_wd_cash
b5b55248,20131231,-1.0,pos_wd_cash
f6f18a1c,20131231,-1.0,pos_wd_cash
54d2bbce,20131231,-1.0,pos_wd_cash
5abf2eab,20131231,-1.0,pos_wd_cash
115229f1,20131231,-1.0,pos_wd_cash
7fac9c4f,20131231,-1.0,pos_wd_cash
ac22657e,20131231,-1.0,pos_wd_cash
c9a126bc,20131231,-1.0,pos_wd_cash
a7d91178,20131231,-1.0,pos_wd_cash
fb4b27a6,20140630,-1.0,pos_wd_cash
5a02f2e7,20140630,-1.0,pos_wd_cash
605524a2,20131231,-1.0,pos_wd_cash
c5ffc208,20131231,-1.0,pos_wd_cash
7ad0f7ba,20131231,-1.0,pos_wd_cash
7de85338,20131231,-1.0,pos_wd_cash
8599390c,20131231,-1.0,pos_wd_cash
c37882f4,20131231,-1.0,pos_wd_cash
1161282b,20130827,20.0,dep_pos_cash
c3af26fe,20131231,-1.0,pos_wd_cash
605524a2,20140113,-0.05,fee_mob_mini_stmt
a1c54916,20130828,-50.0,sys_rev_of_cr
526592e0,20131231,-1.0,pos_wd_cash
a1c54916,20130827,-50.0,wd_atm_cash
b9e9f633,20130827,50.0,dep_pos_cash
68a3a3fc,20131231,-1.0,pos_wd_cash
cb885288,20131231,-1.0,pos_wd_cash
80c2bb28,20140113,70.0,dep_pos_cash
21315c03,20140113,50.0,dep_pos_cash
a041d91f,20140113,5.0,sys_rev_of_dr
b9e9f633,20130828,-0.05,fee_mob_bal_inq
f61e6c8c,20131231,-1.0,pos_wd_cash
7a081190,20140630,-1.0,pos_wd_cash
a7d4f6ae,20140113,5.0,sys_rev_of_dr
6b9c1abd,20140630,-1.0,pos_wd_cash
65f7a038,20130831,-1.0,pos_wd_cash
8fce08a7,20140113,-0.05,fee_mob_bal_inq
21bc2b65,20130830,5.0,sys_rev_of_dr
bd7792a7,20130831,-1.0,pos_wd_cash
f9db3641,20140630,-1.0,pos_wd_cash
16ec6d57,20130831,-1.0,pos_wd_cash
76b59c18,20140113,5.0,sys_rev_of_dr
4063d198,20130831,-1.0,pos_wd_cash
1e175d13,20130831,-1.0,pos_wd_cash
acb8d4cb,20130831,-1.0,pos_wd_cash
21bc2b65,20130831,-1.0,pos_wd_cash
21bc2b65,20130830,120.0,dep_pos_cash
b9e9f633,20130831,-1.0,pos_wd_cash
b4771dbf,20130831,-1.0,pos_wd_cash
3f7653c6,20130831,-1.0,pos_wd_cash
02e6f092,20130831,-1.0,pos_wd_cash
7fac9c4f,20131223,5.0,sys_rev_of_dr
400e45eb,20130831,-1.0,pos_wd_cash
4b100afa,20130831,-1.0,pos_wd_cash
733083bd,20130831,-1.0,pos_wd_cash
92e55cdf,20130831,-1.0,pos_wd_cash
13da6300,20130831,-1.0,pos_wd_cash
e582649b,20130831,-1.0,pos_wd_cash
9786cb6a,20131223,-40.0,wd_atm_cash
c947357b,20130831,-1.0,pos_wd_cash
52b9fd27,20140630,-1.0,pos_wd_cash
e62fe94d,20130831,-1.0,pos_wd_cash
8ef278cb,20130902,100.0,dep_pos_cash
98378549,20130902,5.0,sys_rev_of_dr
b9e9f633,20130902,-0.05,fee_mob_bal_inq
9b698b14,20130831,-1.0,pos_wd_cash
1161282b,20130902,20.0,dep_pos_cash
e281ed96,20130831,-1.0,pos_wd_cash
b9e9f633,20130902,-0.05,fee_mob_bal_inq
b9e9f633,20130902,-0.05,fee_mob_bal_inq
b9e9f633,20130902,-0.05,fee_mob_bal_inq
c7f1347e,20130902,5.0,sys_rev_of_dr
9b698b14,20130902,20.0,dep_pos_cash
8655554b,20140630,-1.0,pos_wd_cash
b9e9f633,20130902,-30.0,pos_wd_cash
b9e9f633,20130902,-0.2,fee_pos_wd_cash
1d05b79f,20130831,-1.0,pos_wd_cash
fdbf58b7,20130831,-1.0,pos_wd_cash
45686142,20140630,-1.0,pos_wd_cash
e8dd103e,20140106,5.0,sys_rev_of_dr
22f1e87d,20130831,0.02542,sys_int_pmt
2736da93,20140106,0.5,dep_pos_cash
2736da93,20140106,-5.0,pos_wd_cash
2736da93,20140106,-0.2,fee_pos_wd_cash
a1c54916,20130831,0.48574,sys_int_pmt
adafeb54,20130831,-1.0,pos_wd_cash
1161282b,20130831,0.03412,sys_int_pmt
1b734a8b,20130831,-1.0,pos_wd_cash
a1c54916,20131223,-0.05,fee_mob_bal_inq
ca5068e0,20130903,5.0,sys_rev_of_dr
17ff5cea,20130831,-1.0,pos_wd_cash
2de37cc6,20131223,5.0,sys_rev_of_dr
d1c9c137,20131223,5.0,sys_rev_of_dr
7a65c067,20131223,5.0,sys_rev_of_dr
803300f3,20140603,175.0,dep_pos_cash
f516dafb,20131223,-2.0,misc_dr_ebk
9b698b14,20130904,-10.0,misc_dr_ebk
9b698b14,20130904,-2.0,misc_dr_ebk
5f8ea78a,20130904,10.0,misc_cr_ebk
0253e3e9,20131223,100.0,dep_pos_cash
d162a988,20140516,5.0,sys_rev_of_dr
b771f6d1,20140603,20.0,dep_pos_cash
04413866,20140603,5.0,sys_rev_of_dr
526592e0,20131223,10.0,dep_pos_cash
a46f514c,20130904,5.0,sys_rev_of_dr
3c29add4,20130904,5.0,sys_rev_of_dr
06fb3cdb,20140516,5.0,sys_rev_of_dr
8ef278cb,20130905,300.0,dep_pos_cash
ab5da03e,20140603,10.0,dep_pos_cash
ec59eef8,20140516,50.0,dep_pos_cash
1161282b,20131223,-100.0,wd_atm_cash
3e5b6835,20130905,5.0,sys_rev_of_dr
3e5b6835,20130906,10.0,dep_pos_cash
91ea649d,20140516,5.0,sys_rev_of_dr
ec59eef8,20140516,-50.0,txfr_mob
ec59eef8,20140516,-0.2,txfr_mob
0ff6fa3f,20130906,5.0,sys_rev_of_dr
e14e5769,20140516,5.0,sys_rev_of_dr
64166614,20140516,5.0,sys_rev_of_dr
12d51c7d,20140516,-0.3,fee_pos_wd_cash
b041282e,20140516,5.0,sys_rev_of_dr
2601906a,20140630,-1.0,pos_wd_cash
0253e3e9,20140516,-90.0,wd_atm_cash
a87b7608,20140516,5.0,sys_rev_of_dr
b39bd81a,20140516,-200.0,wd_atm_cash
b9e9f633,20130906,-5.0,topup_mobile
ea76af08,20140516,80.0,dep_pos_cash
416d36e5,20140516,5.0,sys_rev_of_dr
12d51c7d,20140516,-50.0,pos_wd_cash
ea76af08,20140516,-0.2,fee_pos_bal_inq
20641159,20130909,5.0,sys_rev_of_dr
4c0c520f,20130909,5.0,sys_rev_of_dr
51f64ce2,20130909,5.0,sys_rev_of_dr
c79bb135,20140603,15.0,dep_pos_cash
457fe1cb,20140516,5.0,sys_rev_of_dr
1e175d13,20130907,50.0,dep_pos_cash
ac63b357,20130909,5.0,sys_rev_of_dr
c0f718c1,20130909,5.0,sys_rev_of_dr
bbeeda21,20140516,-0.2,fee_pos_bal_inq
b9e9f633,20130909,-1.0,topup_mobile
b9e9f633,20130909,-2.0,topup_mobile
b9e9f633,20130909,-0.05,fee_mob_bal_inq
3e5b6835,20130909,30.0,dep_pos_cash
b9e9f633,20130909,-0.05,fee_mob_bal_inq
3cb6381f,20130909,60.0,dep_pos_cash
b9e9f633,20130909,-2.0,topup_mobile
3cb6381f,20130909,5.0,sys_rev_of_dr
19c4fe19,20140514,5.0,sys_rev_of_dr
fdbf58b7,20130909,10.0,dep_pos_cash
80c2bb28,20140514,-300.0,wd_atm_cash
b9e9f633,20130910,-2.0,topup_mobile
d4029d83,20140514,5.0,sys_rev_of_dr
b7c71043,20140514,-50.0,pos_wd_cash
b7c71043,20140514,-0.3,fee_pos_wd_cash
b9e9f633,20130910,-0.05,fee_mob_bal_inq
0fcee8df,20140514,5.0,sys_rev_of_dr
88eb26b4,20140514,5.0,sys_rev_of_dr
b9e9f633,20130910,-1.0,topup_mobile
0ff6fa3f,20130911,20.0,dep_pos_cash
085e094e,20130911,5.0,sys_rev_of_dr
b9e9f633,20130910,-2.0,topup_mobile
f872d2aa,20130910,5.0,sys_rev_of_dr
59f8664e,20140630,-1.0,pos_wd_cash
b9e9f633,20130911,-1.0,topup_mobile
42b3603e,20140630,-1.0,pos_wd_cash
8c79a1ef,20140514,5.0,sys_rev_of_dr
782adcea,20140630,-1.0,pos_wd_cash
b9e9f633,20130911,-2.0,topup_mobile
b9e9f633,20130911,-0.05,fee_mob_bal_inq
bf409b27,20130911,5.0,sys_rev_of_dr
db30037d,20130912,5.0,sys_rev_of_dr
6dd772bf,20140514,5.0,sys_rev_of_dr
085e094e,20131111,-0.05,fee_mob_bal_inq
01853b3e,20130912,40.0,dep_pos_cash
085e094e,20131111,-0.05,fee_mob_bal_inq
4c1f7b05,20140630,-1.0,pos_wd_cash
922ba6c6,20140514,90.0,dep_pos_cash
261127a0,20140514,5.0,sys_rev_of_dr
12d51c7d,20140514,-50.0,pos_wd_cash
12d51c7d,20140514,-0.3,fee_pos_wd_cash
1c2b4bef,20140630,-1.0,pos_wd_cash
07ee56e4,20140630,-1.0,pos_wd_cash
922ba6c6,20140514,5.0,sys_rev_of_dr
d0017fce,20140514,5.0,dep_pos_cash
6b3f8d70,20140630,-1.0,pos_wd_cash
af67426e,20140630,-1.0,pos_wd_cash
61812a49,20140630,-1.0,pos_wd_cash
8f7736ef,20140630,-1.0,pos_wd_cash
af3464f2,20140514,5.0,sys_rev_of_dr
a0d51991,20140630,-1.0,pos_wd_cash
b771f6d1,20140514,20.0,dep_pos_cash
d51d85f7,20140630,-1.0,pos_wd_cash
98cca35f,20140630,-1.0,pos_wd_cash
e14e5769,20140630,-1.0,pos_wd_cash
9a904598,20140630,-1.0,pos_wd_cash
19233a69,20140630,-1.0,pos_wd_cash
8ef278cb,20131111,-40.0,wd_atm_cash
92cee30f,20140630,-1.0,pos_wd_cash
1161282b,20130913,30.0,dep_pos_cash
6e1a6cce,20130913,5.0,sys_rev_of_dr
7dd03ade,20140630,-1.0,pos_wd_cash
c7a10a07,20131111,5.0,sys_rev_of_dr
1a3c0526,20130913,10.0,dep_pos_cash
c72b652f,20140630,-1.0,pos_wd_cash
c8ca5e5d,20140630,-1.0,pos_wd_cash
6d6c8711,20130913,5.0,sys_rev_of_dr
9987f629,20140630,-1.0,pos_wd_cash
3e5b6835,20130913,20.0,dep_pos_cash
c0466217,20140630,-1.0,pos_wd_cash
b40d7e34,20130913,5.0,sys_rev_of_dr
1a3c0526,20130913,5.0,sys_rev_of_dr
2289698a,20140630,-1.0,pos_wd_cash
a507998b,20140630,-1.0,pos_wd_cash
547dd186,20140630,-1.0,pos_wd_cash
b39bd81a,20140630,-1.0,pos_wd_cash
2f20737a,20140630,-1.0,pos_wd_cash
4e25b678,20140630,-1.0,pos_wd_cash
c947357b,20130916,-0.05,fee_mob_mini_stmt
9d87cb5b,20140630,-1.0,pos_wd_cash
6e1a6cce,20130916,150.0,dep_pos_cash
d7c2eba9,20130916,5.0,sys_rev_of_dr
b7c71043,20130916,5.0,sys_rev_of_dr
8638871c,20140630,-1.0,pos_wd_cash
93d3c2f2,20140630,-1.0,pos_wd_cash
3e5b6835,20130916,20.0,dep_pos_cash
96198e69,20130916,5.0,sys_rev_of_dr
11f848b0,20140630,-1.0,pos_wd_cash
f5bdebed,20130916,5.0,sys_rev_of_dr
55700dab,20140630,-1.0,pos_wd_cash
b2fb7aae,20140603,-15.0,wd_atm_cash
a7d91178,20130916,5.0,sys_rev_of_dr
f8e8518e,20140630,-1.0,pos_wd_cash
d1a4166e,20130917,5.0,sys_rev_of_dr
350bf162,20130917,5.0,sys_rev_of_dr
6267ac21,20130917,5.0,sys_rev_of_dr
64166614,20140630,-1.0,pos_wd_cash
4d27cdcb,20130918,5.0,sys_rev_of_dr
6267ac21,20130917,450.0,dep_pos_cash
ce5f885f,20130918,5.0,sys_rev_of_dr
52850b39,20130918,5.0,sys_rev_of_dr
fde9ac1c,20140630,-1.0,pos_wd_cash
f5bdebed,20130918,30.0,dep_pos_cash
a1c54916,20130918,30.0,dep_pos_cash
85b3cd56,20140630,-1.0,pos_wd_cash
683f479a,20130917,5.0,sys_rev_of_dr
ba653a84,20140630,-1.0,pos_wd_cash
c5b9ba2a,20140630,-1.0,pos_wd_cash
0745cc70,20140429,-100.0,wd_atm_cash
c42b8503,20140429,5.0,dep_pos_cash
8fa1a485,20140630,-1.0,pos_wd_cash
d7fecf48,20140630,-1.0,pos_wd_cash
75c2e86e,20140630,-1.0,pos_wd_cash
d45e1161,20140630,-1.0,pos_wd_cash
bbeeda21,20140429,80.0,dep_pos_cash
c42b8503,20140429,3.0,dep_pos_cash
c42b8503,20140429,-0.2,fee_pos_bal_inq
3cb6381f,20140429,-50.0,pos_wd_cash
3cb6381f,20140429,-0.3,fee_pos_wd_cash
93e525c9,20140630,-1.0,pos_wd_cash
f2aeb3c1,20140630,-1.0,pos_wd_cash
0fcee8df,20140630,-1.0,pos_wd_cash
d059ee48,20140630,-1.0,pos_wd_cash
b3908458,20140429,600.0,dep_pos_cash
4e64395c,20140630,-1.0,pos_wd_cash
a86f002e,20140630,-1.0,pos_wd_cash
1b1918b3,20130919,5.0,sys_rev_of_dr
451fe306,20140630,-1.0,pos_wd_cash
5eb319be,20130920,5.0,sys_rev_of_dr
c9609f8e,20130919,5.0,sys_rev_of_dr
376ec3d9,20130919,5.0,sys_rev_of_dr
272b0bf8,20130919,5.0,sys_rev_of_dr
726551eb,20140630,-1.0,pos_wd_cash
6e8bae99,20140630,-1.0,pos_wd_cash
325fbb34,20140630,-1.0,pos_wd_cash
4fc1fdfd,20140630,-1.0,pos_wd_cash
1e2ef005,20140630,-1.0,pos_wd_cash
029f9faa,20140630,-1.0,pos_wd_cash
199ba005,20140630,-1.0,pos_wd_cash
a1c54916,20140630,0.01136,sys_int_pmt
136bf509,20140630,0.01376,sys_int_pmt
1161282b,20140630,0.01552,sys_int_pmt
3cb6381f,20140630,0.01392,sys_int_pmt
93e1b7d3,20140630,-1.0,pos_wd_cash
b8175a3b,20131111,5.0,sys_rev_of_dr
59a2733e,20140630,-1.0,pos_wd_cash
acb8d4cb,20131111,180.0,dep_pos_cash
01853b3e,20140630,0.00944,sys_int_pmt
1f9b5e09,20130920,5.0,sys_rev_of_dr
895a829b,20140429,-30.0,wd_atm_cash
3e5b6835,20140630,0.1112,sys_int_pmt
954a034b,20140630,0.37292,sys_int_pmt
b1fd544c,20140630,0.02002,sys_int_pmt
c79bb135,20140603,5.0,sys_rev_of_dr
dd13dfff,20140630,0.03132,sys_int_pmt
e62fe94d,20130921,30.0,dep_pos_cash
db79b793,20140630,0.25348,sys_int_pmt
b771f6d1,20140630,0.35138,sys_int_pmt
9ab30567,20140630,0.01176,sys_int_pmt
01fdbaf2,20140630,0.55088,sys_int_pmt
a041d91f,20140630,0.0077,sys_int_pmt
e3dd02ce,20140630,0.02804,sys_int_pmt
85782013,20140630,0.65004,sys_int_pmt
289f42f6,20140630,0.01442,sys_int_pmt
5f5a9749,20131211,5.0,sys_rev_of_dr
4d27cdcb,20140630,0.10928,sys_int_pmt
033d97a6,20140630,0.05683,sys_int_pmt
a38e8cb8,20140630,0.25654,sys_int_pmt
8407886b,20140630,0.03494,sys_int_pmt
24a64234,20140630,0.0234,sys_int_pmt
c04b844a,20140630,0.00824,sys_int_pmt
3bac45f7,20140630,0.04718,sys_int_pmt
20667d6c,20140630,0.10506,sys_int_pmt
04178aa2,20140630,2.12556,sys_int_pmt
95e31673,20140630,0.03148,sys_int_pmt
f7e847d4,20140630,0.01222,sys_int_pmt
ac704efe,20140630,0.05526,sys_int_pmt
94417357,20140630,0.31957,sys_int_pmt
d8a06153,20140630,0.03926,sys_int_pmt
ab0b6957,20140630,0.01148,sys_int_pmt
2a0a0cbc,20140630,0.89011,sys_int_pmt
67778e24,20140630,0.0112,sys_int_pmt
b7c71043,20140630,0.03252,sys_int_pmt
0954ed7e,20140630,0.0077,sys_int_pmt
6e1a6cce,20140630,21.09468,sys_int_pmt
21315c03,20140630,0.09094,sys_int_pmt
30d2ede0,20140630,0.09284,sys_int_pmt
ca6f0423,20140630,0.10032,sys_int_pmt
f872d2aa,20130924,5.0,dep_pos_cash
ea76af08,20140603,10.0,dep_pos_cash
326e1e27,20131111,5.0,sys_rev_of_dr
e8dd103e,20140630,0.03788,sys_int_pmt
908c4cfb,20130924,5.0,sys_rev_of_dr
8fce08a7,20140630,0.01134,sys_int_pmt
cd262e70,20140630,2.01471,sys_int_pmt
acb8d4cb,20131111,-0.05,fee_mob_bal_inq
00b69520,20140630,1.06893,sys_int_pmt
0952d47f,20140630,0.00966,sys_int_pmt
245afa50,20140603,270.0,dep_pos_cash
0253e3e9,20140630,0.16506,sys_int_pmt
ea2375c0,20140603,100.0,dep_pos_cash
49bbf556,20140630,0.00966,sys_int_pmt
523ad820,20140603,5.0,sys_rev_of_dr
0257d1f4,20130925,5.0,sys_rev_of_dr
96124fd8,20130925,5.0,sys_rev_of_dr
1dedc726,20131111,5.0,sys_rev_of_dr
b3908458,20140630,13.67248,sys_int_pmt
8f9257c0,20140630,0.02368,sys_int_pmt
f7c15145,20140630,0.26914,sys_int_pmt
ea76af08,20140630,0.09716,sys_int_pmt
803300f3,20140630,0.77072,sys_int_pmt
f516dafb,20130925,5.0,sys_rev_of_dr
24e197ac,20140630,0.00812,sys_int_pmt
bd6047ee,20140630,0.90992,sys_int_pmt
e61d3b24,20140630,0.0084,sys_int_pmt
31a026e6,20140630,0.01814,sys_int_pmt
f586b03e,20130925,5.0,sys_rev_of_dr
126e069d,20140630,0.05754,sys_int_pmt
c991f5a7,20130925,5.0,sys_rev_of_dr
376ec3d9,20130925,40.0,dep_pos_cash
9a631359,20140630,0.0913,sys_int_pmt
1d4ffe30,20140630,0.38926,sys_int_pmt
234f822d,20140630,0.01148,sys_int_pmt
d575cc7e,20140630,0.35382,sys_int_pmt
14b2cc17,20140630,0.04598,sys_int_pmt
5f5a9749,20140630,0.01162,sys_int_pmt
e5b4f2fa,20140630,0.04307,sys_int_pmt
1e3467ba,20140630,7.55854,sys_int_pmt
35745a58,20140630,0.01008,sys_int_pmt
b3a44db5,20140630,0.00798,sys_int_pmt
6ed2ce94,20140630,0.01148,sys_int_pmt
3c29add4,20130925,300.0,dep_pos_cash
335ba241,20131111,50.0,dep_pos_cash
12d51c7d,20140630,0.71121,sys_int_pmt
9cc53e0d,20140630,0.02464,sys_int_pmt
ff33f2ab,20140630,1.91854,sys_int_pmt
6c6bbb61,20140630,0.0112,sys_int_pmt
c2793b21,20140630,0.00784,sys_int_pmt
a3bca4a3,20140630,0.00818,sys_int_pmt
01507d5a,20140630,0.5931,sys_int_pmt
5b790728,20140630,0.10664,sys_int_pmt
b1ed6a5b,20140630,0.03148,sys_int_pmt
abc092c6,20140630,0.4049,sys_int_pmt
450d95dd,20140630,0.1067,sys_int_pmt
0ff6fa3f,20130926,-10.0,txfr_mob_cardless_remit
0ff6fa3f,20130926,-0.3,fee_mob_cardless_remit
89a96f15,20140630,0.01148,sys_int_pmt
705cfef0,20140630,0.17004,sys_int_pmt
f6f18a1c,20130927,5.0,sys_rev_of_dr
3e5b6835,20130926,20.0,dep_pos_cash
3ad5de3b,20130927,5.0,sys_rev_of_dr
57b83096,20130927,5.0,sys_rev_of_dr
86f3135d,20130927,5.0,sys_rev_of_dr
286f8618,20131111,5.0,sys_rev_of_dr
703062b7,20130927,5.0,sys_rev_of_dr
085e094e,20131111,-0.05,fee_mob_bal_inq
3e5b6835,20130926,-0.05,fee_mob_bal_inq
3e5b6835,20130927,30.0,dep_pos_cash
dcb8a878,20130927,5.0,sys_rev_of_dr
9988005a,20140630,0.53334,sys_int_pmt
fa91715a,20140630,0.09972,sys_int_pmt
41429ac5,20140630,0.0391,sys_int_pmt
23a63294,20130930,5.0,sys_rev_of_dr
86b889a8,20130930,5.0,sys_rev_of_dr
59a83cb6,20130930,5.0,sys_rev_of_dr
51f64ce2,20130930,10.0,dep_pos_cash
57b83096,20130930,45.0,dep_pos_cash
3f7653c6,20130930,-1.0,pos_wd_cash
21bc2b65,20130930,-1.0,pos_wd_cash
65f7a038,20130930,-1.0,pos_wd_cash
e62fe94d,20130930,-1.0,pos_wd_cash
6267ac21,20130930,-1.0,pos_wd_cash
4c0c520f,20130930,-1.0,pos_wd_cash
ce5f885f,20130930,-1.0,pos_wd_cash
13da6300,20130930,-1.0,pos_wd_cash
d7c2eba9,20130930,10.0,dep_pos_cash
1d05b79f,20130930,-1.0,pos_wd_cash
acb8d4cb,20130930,-1.0,pos_wd_cash
17ff5cea,20130930,-1.0,pos_wd_cash
400e45eb,20130930,-1.0,pos_wd_cash
d7c2eba9,20130930,-1.0,pos_wd_cash
8dc8399c,20130930,5.0,sys_rev_of_dr
a1c54916,20130930,40.0,dep_pos_cash
bd7792a7,20130930,-1.0,pos_wd_cash
98378549,20130930,-1.0,pos_wd_cash
a1c54916,20130930,0.63228,sys_int_pmt
376ec3d9,20130930,-1.0,pos_wd_cash
9b698b14,20130930,-1.0,pos_wd_cash
16ec6d57,20130930,-1.0,pos_wd_cash
c7f1347e,20130930,-1.0,pos_wd_cash
59a83cb6,20130930,-1.0,pos_wd_cash
57b83096,20130930,-1.0,pos_wd_cash
