acct_id,bal_date,balance
1b1918b3,20130919,5.0
bbeeda21,20140429,182.7
4e64395c,20140630,151.7
c42b8503,20140429,13.0
c42b8503,20140429,12.8
93e525c9,20140630,142.0
c9609f8e,20130919,5.0
d059ee48,20140630,4.0
a86f002e,20140630,4.0
325fbb34,20140630,3.0
451fe306,20140630,2.0
726551eb,20140630,17.0
6e8bae99,20140630,4.0
4fc1fdfd,20140630,4.0
376ec3d9,20130919,5.0
199ba005,20140630,4.0
1e2ef005,20140630,4.0
272b0bf8,20130919,5.0
59a2733e,20140630,4.0
b3908458,20140429,3269.81083
5eb319be,20130920,5.0
029f9faa,20140630,4.0
136bf509,20140630,15.64563
a1c54916,20140630,12.91807
01853b3e,20140630,10.70217
acb8d4cb,20131111,182.0
3cb6381f,20140630,15.92599
1f9b5e09,20130920,5.0
1161282b,20140630,17.79629
895a829b,20140429,62.0
3e5b6835,20140630,56.41226
954a034b,20140630,230.49282
b1fd544c,20140630,46.39225
01fdbaf2,20140630,181.42871
93e1b7d3,20140630,4.0
b8175a3b,20131111,5.0
e3dd02ce,20140630,23.09244
e62fe94d,20130921,34.0
4d27cdcb,20140630,55.54123
c79bb135,20140603,5.0
db79b793,20140630,101.80269
b771f6d1,20140630,10.91706
a041d91f,20140630,10.09047
289f42f6,20140630,18.74107
9ab30567,20140630,15.31319
85782013,20140630,118.64019
24a64234,20140630,20.09458
033d97a6,20140630,19.15233
20667d6c,20140630,48.11657
04178aa2,20140630,652.70211
94417357,20140630,40.87953
dd13dfff,20140630,25.13051
5f5a9749,20131211,5.0
b7c71043,20140630,25.8644
6e1a6cce,20140630,5643.94322
c04b844a,20140630,10.2646
a38e8cb8,20140630,12.59199
8407886b,20140630,25.34203
3bac45f7,20140630,35.24482
95e31673,20140630,25.19156
2a0a0cbc,20140630,317.25228
ca6f0423,20140630,55.60385
f7e847d4,20140630,10.83975
67778e24,20140630,14.69349
ac704efe,20140630,40.39445
d8a06153,20140630,30.18207
30d2ede0,20140630,19.6976
ea76af08,20140603,80.57332
0954ed7e,20140630,10.04968
ab0b6957,20140630,14.88843
21315c03,20140630,10.49245
e8dd103e,20140630,20.08972
f872d2aa,20130924,10.0
326e1e27,20131111,5.0
0952d47f,20140630,12.56735
908c4cfb,20130924,5.0
acb8d4cb,20131111,181.95
8fce08a7,20140630,14.74089
cd262e70,20140630,2033.42151
00b69520,20140630,110.84342
523ad820,20140603,5.0
245afa50,20140603,375.05035
0253e3e9,20140630,9.34059
ea2375c0,20140603,105.0
49bbf556,20140630,12.5803
f7c15145,20140630,107.80803
126e069d,20140630,19.8558
1dedc726,20131111,5.0
8f9257c0,20140630,20.01051
803300f3,20140630,250.52603
0257d1f4,20130925,5.0
96124fd8,20130925,5.0
f586b03e,20130925,5.0
376ec3d9,20130925,45.0
9a631359,20140630,31.67
bd6047ee,20140630,289.2291
e61d3b24,20140630,10.88309
31a026e6,20140630,14.92705
1d4ffe30,20140630,138.11241
b3908458,20140630,3307.45039
ea76af08,20140630,30.17048
24e197ac,20140630,10.57951
d575cc7e,20140630,126.01389
14b2cc17,20140630,34.52802
5f5a9749,20140630,15.10045
f516dafb,20130925,5.0
35745a58,20140630,13.20835
ff33f2ab,20140630,706.91854
e5b4f2fa,20140630,24.32675
234f822d,20140630,15.03469
9cc53e0d,20140630,15.17291
c991f5a7,20130925,5.0
6ed2ce94,20140630,14.93693
1e3467ba,20140630,2217.49814
335ba241,20131111,55.0
12d51c7d,20140630,63.79265
b3a44db5,20140630,10.4287
3c29add4,20130925,305.0
5b790728,20140630,70.30577
450d95dd,20140630,15.1067
89a96f15,20140630,15.05002
b1ed6a5b,20140630,25.17975
abc092c6,20140630,165.69584
a3bca4a3,20140630,10.41526
6c6bbb61,20140630,14.54014
c2793b21,20140630,10.31006
01507d5a,20140630,207.62495
f6f18a1c,20130927,5.0
0ff6fa3f,20130926,15.0
0ff6fa3f,20130926,14.7
3e5b6835,20130926,105.0
3ad5de3b,20130927,5.0
86f3135d,20130927,5.0
703062b7,20130927,5.0
286f8618,20131111,5.0
085e094e,20131111,64.7
3e5b6835,20130927,134.95
dcb8a878,20130927,5.0
705cfef0,20140630,75.41059
3e5b6835,20130926,104.95
9988005a,20140630,160.87443
21bc2b65,20130930,123.0
3f7653c6,20130930,10.8
fa91715a,20140630,55.34863
41429ac5,20140630,30.12619
d7c2eba9,20130930,15.0
8dc8399c,20130930,5.0
57b83096,20130927,5.0
e62fe94d,20130930,33.0
23a63294,20130930,5.0
51f64ce2,20130930,15.0
65f7a038,20130930,3.0
13da6300,20130930,3.0
acb8d4cb,20130930,3.0
1d05b79f,20130930,2.0
9b698b14,20130930,11.0
98378549,20130930,4.0
1b734a8b,20130930,3.0
86b889a8,20130930,5.0
57b83096,20130930,50.0
17ff5cea,20130930,3.0
400e45eb,20130930,3.0
b9e9f633,20130930,4.35
59a83cb6,20130930,5.0
6267ac21,20130930,454.0
a1c54916,20130930,275.48574
4c0c520f,20130930,4.0
4063d198,20130930,3.0
1e175d13,20130930,53.0
bd7792a7,20130930,6.0
16ec6d57,20130930,0.0
c7f1347e,20130930,4.0
a1c54916,20130930,276.11802
b4771dbf,20130930,0.0
d7c2eba9,20130930,14.0
57b83096,20130930,49.0
ce5f885f,20130930,4.0
376ec3d9,20130930,44.0
59a83cb6,20130930,4.0
51f64ce2,20130930,14.0
733083bd,20130930,13.0
4b100afa,20130930,3.0
1a3c0526,20130930,15.01476
96124fd8,20130930,4.0
0ff6fa3f,20130930,13.7
01853b3e,20130930,45.04693
e281ed96,20130930,1.9
fdbf58b7,20130930,13.0
272b0bf8,20130930,4.0
f5bdebed,20130930,34.0
23a63294,20130930,4.0
92e55cdf,20130930,2.0
20641159,20130930,4.0
f6f18a1c,20130930,4.0
e582649b,20130930,2.0
6e1a6cce,20130930,155.2229
bd7792a7,20130930,21.0
adafeb54,20130930,3.0
8ef278cb,20130930,406.04005
1161282b,20130930,105.28777
02e6f092,20130930,3.0
c947357b,20130930,2.95
9bd82e90,20140630,15.03198
a7d91178,20130930,4.0
22f1e87d,20130930,15.09624
5f115502,20140630,105.46458
2a34dcbb,20140630,14.75346
7d279c6b,20140630,175.70088
3cb6381f,20130930,65.11748
0257d1f4,20130930,4.0
f516dafb,20130930,4.0
b40d7e34,20130930,4.0
f586b03e,20130930,4.0
2aaa8bb8,20140630,101.46685
3929a156,20140630,105.91997
1a3c87f8,20140630,45.19118
3e5b6835,20131001,175.11008
21bc2b65,20131001,122.8
21bc2b65,20131001,222.8
78c64d57,20140630,106.22109
58ea9b20,20140630,20.0982
a24adabb,20140630,105.28272
ce3050bc,20140630,15.07312
b1fd544c,20131001,5.0
3fd00502,20131002,5.0
ee16a7cd,20131002,5.0
3e5b6835,20130930,135.11008
3c29add4,20130930,305.1755
3e5b6835,20131002,205.11008
e731192d,20131002,5.0
f7401d13,20140630,45.24785
56c35432,20140630,155.51464
b7c0fb5c,20140630,24.2953
5f902d01,20140630,106.25661
7a248669,20131001,5.0
f8d736c0,20140630,25.17524
21bc2b65,20140509,734.3
ec59eef8,20140509,70.15
21bc2b65,20140509,734.0
f57da88f,20140630,45.14162
d7fecf48,20140509,5.0
ec59eef8,20140509,200.75
ec59eef8,20140509,181.15
1e9f51c6,20140630,10.0486
0745cc70,20140509,2111.0
ec59eef8,20140509,29.95
ec59eef8,20140509,9.95
ec59eef8,20140509,39.95
ec59eef8,20140509,9.95
ec59eef8,20140509,9.75
ec59eef8,20140509,30.15
ec59eef8,20140509,29.95
c4b3f170,20140630,77.14269
2560c9d6,20140630,25.00375
6040c5ac,20140630,75.27212
45e79218,20140630,105.92901
36ecac8a,20140630,508.67113
dbf3b2d0,20140630,45.22436
ec59eef8,20140509,49.95
ec59eef8,20140509,9.75
ec59eef8,20140509,210.95
ec59eef8,20140509,210.75
ec59eef8,20140509,60.4
ec59eef8,20140509,60.2
ec59eef8,20140509,9.95
ec59eef8,20140509,9.75
ec59eef8,20140509,9.95
ec59eef8,20140509,9.75
ec59eef8,20140509,260.95
ec59eef8,20140509,29.95
ec59eef8,20140509,110.95
ec59eef8,20140509,110.75
ec59eef8,20140509,10.35
ec59eef8,20140509,10.15
ec59eef8,20140509,130.75
ec59eef8,20140509,130.55
ec59eef8,20140509,50.55
ec59eef8,20140509,50.35
b771f6d1,20140110,85.0
136bf509,20140110,55.3619
0e6415bb,20140509,5.0
ec59eef8,20140509,130.75
ec59eef8,20140509,130.55
ec59eef8,20140509,110.55
ec59eef8,20140509,110.35
ec59eef8,20140509,151.15
c42b8503,20140630,10.53796
a38e8cb8,20140509,85.19547
a38e8cb8,20140509,84.89547
0745cc70,20140509,2111.3
5f902d01,20140509,235.9391
0745cc70,20140509,2211.3
b39bd81a,20140509,255.0
ec59eef8,20140509,10.75
ec59eef8,20140509,10.55
ec59eef8,20140509,120.8
ec59eef8,20140509,120.6
ec59eef8,20140509,30.2
ec59eef8,20140509,30.0
ec59eef8,20140509,150.95
35745a58,20140110,5.0
ec59eef8,20140509,9.95
ec59eef8,20140509,9.75
e06db391,20140509,430.0
f3cf6470,20140110,505.0
737a360d,20140630,305.118
ab5da03e,20140630,9.69912
468eb2d5,20140630,25.67979
c9233b13,20140509,105.01729
c9233b13,20140509,104.71729
ec59eef8,20140509,70.35
60cc3a52,20140509,5.0
ec59eef8,20140509,90.6
ec59eef8,20140509,90.4
ec59eef8,20140509,160.8
98cca35f,20140509,5.0
49bbf556,20140110,5.0
9ab30567,20140110,105.0
6c6bbb61,20140509,30.00274
54be8aaa,20140630,25.14911
ea76af08,20140110,45.0
e3dd02ce,20140110,53.31704
e3dd02ce,20140110,53.11704
803300f3,20140110,107.81676
803300f3,20140110,106.81676
325fbb34,20140509,5.0
b771f6d1,20140509,110.71018
136bf509,20140110,55.1619
efe2473f,20140110,25.0
64ee9310,20140630,255.59994
20667d6c,20131003,15.0
126e069d,20131211,20.0
ead948e6,20131003,5.0
20667d6c,20140110,95.85946
dcb8a878,20131003,47.0
20667d6c,20131003,10.0
8fce08a7,20140110,54.9
3c29add4,20131003,10.1755
9988005a,20140509,270.49486
efe2473f,20140110,15.0
efe2473f,20140110,14.8
769cdeb6,20140110,5.0
07a5805a,20140630,15.11322
8fce08a7,20140110,54.85
5dda69d0,20140630,15.05084
e06db391,20140630,482.32021
7492ecf1,20140630,10.0715
954a034b,20140110,10.0
3e070f2b,20140630,209.47416
7d9ef09b,20140630,54.40918
ac704efe,20140509,40.54524
ac704efe,20140509,40.24524
ac22657e,20140509,820.2
ac22657e,20140509,819.9
5f5a9749,20131211,55.0
b5b55248,20131211,5.0
703062b7,20131004,4.95
3a5ecddf,20140630,106.37718
d0b74f5f,20140630,45.10951
922ba6c6,20140630,45.44558
8ef278cb,20131005,106.04005
8ef278cb,20131005,306.04005
d7c2eba9,20131005,19.0
e62fe94d,20131004,83.0
d4172615,20140630,15.0328
b4b8377d,20140630,24.91858
40cdfa17,20131211,35.0
7bcf3441,20140630,55.22162
ab668ff8,20140630,14.74436
3e6ddaed,20140630,55.98175
c97cf3f6,20140630,10.05847
1f5893b8,20140630,100.41027
a87b7608,20140630,11.32006
249132f2,20140630,276.13703
a9b0bd55,20131007,5.0
b1a8a57a,20131007,5.0
21bc2b65,20131007,322.8
fbd275f5,20140630,165.84602
c9233b13,20140630,14.02218
245df7e5,20140630,45.15942
734226fb,20140630,15.04264
8f6f2e6d,20131007,5.0
ff81749d,20140630,45.33149
7af13f0e,20140630,306.01871
92ea0344,20140630,49.62468
bd1e253d,20140630,185.58246
523ad820,20140630,105.23237
882c0edf,20140630,35.09296
902aa3ba,20140630,30.06698
0e6415bb,20140630,55.18982
55c72867,20140630,30.09158
b43ca493,20140630,15.05412
60b22215,20140630,185.44962
2e9ee115,20131008,5.0
0fa56128,20140630,305.9988
5dac87ee,20140630,95.0489
acc4d4df,20131008,5.0
ea2dcc42,20131008,5.0
c79bb135,20140630,110.2904
46ff3646,20140630,15.03936
a406d5a0,20140630,150.168
3a6b211d,20140630,129.89765
20667d6c,20131008,35.0
73cd69b3,20140630,45.08481
cb7a0f81,20140630,50.18544
245afa50,20140630,376.08617
a294d6c4,20131008,5.0
dcb8a878,20131008,69.0
1f9bfd2e,20140630,14.78361
3e070f2b,20140619,208.70184
26872019,20140630,55.0045
b6393e9f,20140630,24.57112
973ea800,20140630,40.02838
6e3d6410,20140120,303.95
6e3d6410,20140120,304.0
883ff95f,20131009,5.0
1a3c0526,20131009,18.81476
1a3c0526,20131009,10.81476
1a3c0526,20131009,10.61476
ebb985b8,20140630,105.0152
147b10f2,20140630,35.08112
1a3c0526,20131009,14.81476
b1fd544c,20131009,55.0
b55c4d26,20140630,49.99583
b55c4d26,20140630,55.14983
f08b4edf,20140630,55.01575
2187a0e4,20140630,15.00328
00aad7f8,20140630,20.71419
50e53442,20140630,25.07643
b9e371d9,20140630,33.80673
0952d47f,20140120,5.0
68a3a3fc,20140120,2.95
b9424e15,20140704,240.4
b9424e15,20140704,240.1
b55c4d26,20140630,27.79583
00aad7f8,20140630,18.41419
efe84c43,20131010,5.0
b55c4d26,20140630,71.14983
8e1f0f30,20140120,5.0
b1a8a57a,20131010,15.0
3e5b6835,20131010,215.01008
46ff3646,20140428,10.0
3e5b6835,20131010,205.06008
94417357,20140120,75.0
f5bdebed,20131010,74.0
3e5b6835,20131010,215.06008
d393a6b2,20140704,5.0
62a2f231,20140120,5.0
e3dd02ce,20140120,62.91704
dcb8a878,20131010,99.0
51f64ce2,20131010,24.0
20667d6c,20131011,55.0
b771f6d1,20140120,110.0
fc38a4e7,20140120,5.0
ac0c8016,20131011,5.0
14b2cc17,20140120,5.0
67778e24,20140120,5.0
e3dd02ce,20140120,13.11704
e3dd02ce,20140120,12.91704
d7c2eba9,20131014,9.0
19a7d702,20131014,5.0
5730b681,20140120,684.0
68a3a3fc,20140120,2.9
37962af3,20131011,5.0
dcb8a878,20131014,399.0
01fdbaf2,20131014,5.0
7bbcaf37,20131014,5.0
a903c9f6,20131211,5.0
dcb8a878,20131014,249.0
247b970c,20131014,5.0
3e5b6835,20131014,235.01008
dba4a356,20131016,15.0
01fdbaf2,20131016,325.0
3e5b6835,20131016,275.01008
01fdbaf2,20131016,105.0
6267ac21,20131016,453.8
2aa24461,20131016,5.0
3e5b6835,20131016,274.96008
0c7ca7cd,20131016,5.0
01fdbaf2,20131017,125.0
01fdbaf2,20131017,124.8
c7300063,20131017,5.0
2a8c98d2,20131017,5.0
20667d6c,20131016,85.0
dba4a356,20131016,10.0
8d9ea7e4,20131017,5.0
3e5b6835,20131017,294.96008
a1c54916,20131017,276.06802
b6e5e6d6,20140721,30.0
3a6b211d,20140721,99.89765
3e5b6835,20131019,294.56008
3e5b6835,20131019,294.76008
e62fe94d,20131019,133.0
20667d6c,20131021,95.0
dcb8a878,20131021,199.0
b7c71043,20131017,155.0
acaa1fcb,20131017,5.0
a1c54916,20131018,276.01802
6aaa3a23,20131014,5.0
d7c2eba9,20131014,8.8
c9f0b0b0,20131018,5.0
3e5b6835,20131019,284.76008
3e5b6835,20131019,284.56008
dcb8a878,20131018,299.0
af67426e,20140721,113.0
f34619f1,20131021,167.0
b78add06,20131021,5.0
dcb8a878,20131021,49.0
dcb8a878,20131021,48.0
dcb8a878,20131021,99.0
f567e644,20140721,134.4
f567e644,20140721,133.4
82c249b6,20140721,5.0
fbab928c,20140721,5.0
f34619f1,20131021,5.0
cf729268,20140721,814.7
80c2bb28,20140721,249.0
bd7792a7,20131024,5.8
bd7792a7,20131024,5.6
bd7792a7,20131024,20.8
136bf509,20131023,5.0
da9cb007,20140721,45.0
2a0a0cbc,20140721,506.25228
2a0a0cbc,20140721,505.25228
01fdbaf2,20131024,224.8
64f6fbbc,20131025,5.0
8ef278cb,20131024,56.04005
5fcf2dad,20140503,5.0
abc092c6,20140503,85.07917
cd262e70,20140503,12.56302
cd262e70,20140503,12.26302
6ddf3449,20131023,5.0
1e175d13,20131025,23.0
1e175d13,20131025,22.8
dd97f18a,20131024,5.0
7bcf3441,20140503,5.0
d0b74f5f,20140503,5.0
12d51c7d,20140503,415.15161
12d51c7d,20140503,414.85161
3e5b6835,20131025,254.56008
3e5b6835,20131025,254.36008
f34619f1,20131025,67.0
a1c54916,20131025,311.01802
84b34017,20140721,5.0
01fdbaf2,20131025,304.8
11f848b0,20140721,4004.0
5f902d01,20140721,135.95661
54be8aaa,20140722,13.14911
54be8aaa,20140722,12.84911
f34619f1,20131025,17.0
803300f3,20140503,214.18145
9988005a,20140503,235.49486
613df0e1,20131028,5.0
7af13f0e,20140503,5.0
fde9ac1c,20140503,314.0
1161282b,20131028,165.28777
45719fff,20131029,5.0
8599390c,20131029,5.0
6b3f958e,20150422,14.0
6b3f958e,20150422,13.65
3e5b6835,20131029,274.36008
ac22657e,20131029,5.0
a1c54916,20131029,310.96802
efc5e2e3,20131028,5.0
8110256d,20131211,5.0
31a026e6,20131211,5.0
dcb8a878,20131030,303.0
ac22657e,20131030,35.0
b1fd544c,20131127,105.10396
f7e847d4,20131127,15.0
3bc1d2a6,20131127,15.0
4063d198,20131031,2.0
3f7653c6,20131031,9.8
acb8d4cb,20131031,2.0
9b698b14,20131031,10.0
1e175d13,20131031,21.8
400e45eb,20131031,2.0
21bc2b65,20131031,321.8
1b734a8b,20131031,2.0
bd7792a7,20131031,4.6
02e6f092,20131031,2.0
c7300063,20131031,4.0
92e55cdf,20131031,1.0
e582649b,20131031,1.0
c947357b,20131031,1.95
e62fe94d,20131031,132.0
acaa1fcb,20131031,4.0
ce5f885f,20131031,3.0
1d05b79f,20131031,1.0
98378549,20131031,3.0
dd97f18a,20131031,4.0
8d9ea7e4,20131031,4.0
37962af3,20131031,4.0
efe84c43,20131031,4.0
2e9ee115,20131031,4.0
376ec3d9,20131031,43.0
59a83cb6,20131031,3.0
272b0bf8,20131031,3.0
20667d6c,20131031,75.0
20667d6c,20131031,74.8
51f64ce2,20131031,23.0
efc5e2e3,20131031,4.0
6267ac21,20131031,452.8
b78add06,20131031,4.0
0c7ca7cd,20131031,4.0
a9b0bd55,20131031,4.0
8f6f2e6d,20131031,4.0
883ff95f,20131031,4.0
f5bdebed,20131031,73.0
a294d6c4,20131031,4.0
20641159,20131031,3.0
23a63294,20131031,3.0
c9f0b0b0,20131031,4.0
f34619f1,20131031,16.0
ead948e6,20131031,4.0
ea2dcc42,20131031,4.0
f6f18a1c,20131031,3.0
ac22657e,20131031,34.0
dba4a356,20131031,14.0
64f6fbbc,20131031,4.0
a7d91178,20131031,3.0
a1c54916,20131031,311.8122
3c29add4,20131031,10.25026
8599390c,20131031,4.0
4b100afa,20131031,2.0
45719fff,20131031,4.0
22f1e87d,20131031,15.12197
b9e9f633,20131031,3.35
733083bd,20131031,12.0
6e1a6cce,20131031,155.68418
b1fd544c,20131031,55.10396
01853b3e,20131031,45.1235
65f7a038,20131031,2.0
8ef278cb,20131031,56.42592
e281ed96,20131031,0.9
1161282b,20131031,165.62387
13da6300,20131031,2.0
fdbf58b7,20131031,12.0
adafeb54,20131031,2.0
0257d1f4,20131031,3.0
f516dafb,20131031,3.0
f586b03e,20131031,3.0
ac0c8016,20131031,4.0
7bbcaf37,20131031,4.0
3cb6381f,20131031,65.28333
01fdbaf2,20131031,305.14112
4c0c520f,20131031,3.0
d7c2eba9,20131031,7.8
dcb8a878,20131101,203.37762
613df0e1,20131031,4.0
b40d7e34,20131031,3.0
247b970c,20131031,4.0
3e5b6835,20131031,275.09071
ac22657e,20131101,33.95
ac22657e,20131101,32.95
1a3c0526,20131031,10.63466
ac22657e,20131102,32.9
23a63294,20131102,2.9
2aa24461,20131031,4.0
57b83096,20131031,48.0
17ff5cea,20131031,2.0
c7f1347e,20131031,3.0
dcb8a878,20131031,303.37762
20667d6c,20131031,74.95166
954a034b,20131101,5.0
dcb8a878,20131102,153.37762
b1a8a57a,20131102,44.0
5f5a9749,20131211,50.0
5f5a9749,20131211,48.0
eef8ede6,20131211,5.0
96124fd8,20131031,3.0
0ff6fa3f,20131031,12.7
b1a8a57a,20131031,14.0
240a010c,20131127,5.0
2a7252af,20131127,5.0
01853b3e,20131127,104.9235
07c202ef,20131120,5.0
b9424e15,20140704,340.4
1d4ffe30,20131120,5.0
c04b844a,20131106,5.0
b7c71043,20131031,155.2229
c3bf0a6c,20140116,5.0
21879205,20140116,5.0
acb8d4cb,20131113,181.8
1a3c87f8,20140704,145.19118
c38b9e4c,20140116,5.0
aa5a6ce4,20140116,5.0
8bd3487f,20140116,5.0
78053e91,20131113,5.0
8b363164,20140116,5.0
80c2bb28,20140116,95.0
6c17442b,20140116,5.0
5d9494b7,20140116,5.0
9170609d,20140116,5.0
21bc2b65,20131106,1021.8
ea76af08,20140116,15.0
ea76af08,20140116,14.8
9197ecb7,20131113,5.0
085e094e,20131107,64.95
20667d6c,20131107,204.95166
21bc2b65,20131106,721.8
e896d407,20131107,5.0
2736da93,20131107,5.0
085e094e,20131107,65.0
d74f8c71,20131107,5.0
e896d407,20131107,55.0
2736da93,20131107,15.0
9ab30567,20131107,5.0
82608825,20131107,5.0
39bf1b08,20140116,5.0
8fce08a7,20140116,54.7
4ab61e07,20140116,7.85
ac704efe,20140116,65.0
803300f3,20140116,10.81676
803300f3,20140116,9.81676
15d799ce,20131108,5.0
fe4b8784,20140116,5.0
e311e66c,20131108,5.0
656ab78f,20131108,5.0
9d5899a0,20131108,5.0
52204da1,20131108,5.0
085e094e,20131112,64.65
45719fff,20131112,123.85
21bc2b65,20131108,1121.8
a1c54916,20131109,261.7622
085e094e,20131111,64.85
1161282b,20131109,115.62387
085e094e,20131108,64.9
400e9066,20131108,5.0
d5be248d,20131108,5.0
9a11bca5,20131217,5.0
b1a8a57a,20131111,14.0
b1a8a57a,20131111,13.8
45719fff,20131112,123.75
45719fff,20131112,123.8
acb8d4cb,20131112,181.85
acb8d4cb,20131112,181.9
ba714d12,20131120,45.0
297ad9f2,20131123,5.0
2a0a0cbc,20131123,5.0
ca6f0423,20131217,5.0
45719fff,20131112,8.75
e3dd02ce,20131123,5.0
6e1a6cce,20140605,4822.84854
07cbe38a,20131120,5.0
0253e3e9,20140605,75.17553
0253e3e9,20140605,275.17553
8638871c,20140605,5.0
e5b4f2fa,20140605,49.58368
f7e847d4,20131123,5.0
151560a2,20131123,5.0
01853b3e,20131120,145.1235
7ad0f7ba,20131120,5.0
0253e3e9,20140605,275.47553
a38e8cb8,20140605,96.33545
a38e8cb8,20140605,95.33545
e25f3358,20131120,5.0
c04b844a,20131116,14.95
acb8d4cb,20131116,181.65
c04b844a,20131116,13.95
5572f66c,20140605,402.0
5572f66c,20140605,302.0
5abf2eab,20131112,5.0
45719fff,20131112,123.95
085e094e,20131112,64.6
45719fff,20131112,123.9
d74f8c71,20131112,15.0
8f549c7d,20131113,5.0
3bc1d2a6,20131217,64.0
fea97d7a,20131113,5.0
45719fff,20131112,8.7
76812cf5,20131112,5.0
c04b844a,20131116,11.95
4fd43659,20140118,5.0
11f848b0,20140605,5.0
45719fff,20131112,124.0
bd6047ee,20131113,5.0
f7cd40e9,20140118,5.0
c030fa5d,20140118,5.0
a0b2e734,20140118,5.0
909fd4dc,20140118,5.0
93d3c2f2,20140606,83.0
4cf89386,20150417,190.69991
c04b844a,20131114,25.0
d27f567e,20131114,5.0
00b69520,20140605,609.77449
20b5da02,20131114,5.0
986161be,20140118,5.0
72e8fc94,20140605,5.0
acb8d4cb,20131120,7.2
085e094e,20131115,14.5
085e094e,20131115,14.45
085e094e,20131114,64.55
c04b844a,20131115,20.0
3bac45f7,20131115,35.0
680393bf,20131114,5.0
5f9803b3,20131114,5.0
c5ffc208,20131114,5.0
a1c54916,20131114,261.7122
9197ecb7,20131115,4.95
c04b844a,20131115,15.95
085e094e,20131115,64.5
acb8d4cb,20131115,181.75
c04b844a,20131115,17.95
c04b844a,20131115,18.0
ae986a6a,20131115,5.0
68a3a3fc,20131115,5.0
acb8d4cb,20131115,181.7
5475b60e,20140430,5.0
249132f2,20140430,25.0
e714c080,20140430,5.0
0253e3e9,20140430,613.50904
b771f6d1,20140430,200.77106
0952d47f,20140430,12.8
0952d47f,20140430,12.5
3a6b211d,20140430,30.0
96f2a6e8,20140430,205.0
3a6b211d,20140430,29.7
a760a107,20140430,604.0
75c2e86e,20140430,5.0
803300f3,20140430,224.3289
803300f3,20140430,223.3289
216302fb,20140430,205.0
20667d6c,20131209,115.4757
126e069d,20131209,10.0
0952d47f,20140430,24.8
a760a107,20140430,1304.0
f57da88f,20140430,45.0
335ba241,20131209,14.0
8fce08a7,20131209,5.0
78394637,20140118,5.0
b7e0b0da,20131209,5.0
bbeeda21,20140430,262.7
55c72867,20140430,30.0
94417357,20140430,124.94095
ab5da03e,20140430,53.16694
ab5da03e,20140430,52.16694
8f3916d8,20131209,5.0
8ec8a653,20131209,5.0
21fa937e,20131209,5.0
c42b8503,20140430,14.8
733083bd,20140106,10.0
733083bd,20140106,9.8
f7c15145,20131209,5.0
b771f6d1,20140106,55.0
21bc2b65,20140430,1034.3
bd7792a7,20140430,6.3
1e175d13,20140430,0.6
e6eaec45,20140430,1.0
733083bd,20140430,5.8
b5b55248,20140430,0.0
08fabaae,20140430,1.0
7de85338,20140430,349.0
c37882f4,20140430,0.0
6a15135d,20140430,6.0
e41cde1e,20140430,1.0
acb8d4cb,20131125,5.1
4752272f,20131125,4.9
0fe28498,20140430,1.0
526592e0,20140430,25.0
b7e0b0da,20140430,0.0
ea2375c0,20140430,6.0
d47cd4b7,20140430,116.0
0745cc70,20140607,808.2
31a026e6,20140607,15.20891
31a026e6,20140607,14.90891
54d2bbce,20140430,0.0
29d60e4d,20140430,1.0
6267ac21,20140430,6.4
b1a8a57a,20140430,7.6
8748d503,20140430,130.0
5730b681,20140430,110.0
376ec3d9,20140430,36.8
7fac9c4f,20140430,0.0
004e8beb,20140430,11.0
f5bdebed,20140430,17.0
f34619f1,20140430,5.0
605524a2,20140430,5.4
8f3916d8,20140430,0.0
66f29df9,20140430,1.0
bfd571a7,20140430,1.0
126f4364,20140430,1.0
87367958,20140430,1.0
ac22657e,20140430,1020.2
e896d407,20140430,8.8
4752272f,20131125,4.85
fe4b8784,20140430,21.0
aa5a6ce4,20140430,16.0
4880344d,20140430,0.0
b4111440,20140430,1.0
6c17442b,20140430,1.0
f408e693,20140430,0.0
8bd3487f,20140430,1.0
1320492d,20140430,0.0
8b363164,20140430,11.0
986161be,20140430,1.0
056a11e1,20140430,6.0
4ab61e07,20140430,3.85
895d14a5,20140430,2.0
d23e2605,20140430,1.0
a1c54916,20131125,261.6622
18abc463,20140430,401.0
4752272f,20131125,4.95
3bc1d2a6,20131125,10.0
21bc2b65,20131125,1071.8
75257215,20140430,2.0
f7cd40e9,20140430,1.0
551967d4,20140704,50.7
551967d4,20140704,50.4
cb885288,20140430,0.0
9a7a9905,20140430,100.8
8a73baf4,20140430,0.0
91e1bf5e,20140430,21.0
2de37cc6,20140430,10.0
80c2bb28,20140430,251.0
4fd43659,20140430,1.0
6acc6b47,20140430,1.0
a903c9f6,20140430,0.0
fc38a4e7,20140430,1.0
dd731130,20140430,0.0
66dff592,20140430,1.0
ec5aa079,20140430,0.0
dc8b1bea,20140430,2.0
dc7d9e72,20140430,1000.7
f3cf6470,20140430,1001.0
ba714d12,20131125,10.0
c588e1af,20140430,1.0
33886f6b,20140430,8.44
e1c71600,20140430,6.0
76b59c18,20140430,1.0
b2fc17b3,20140430,0.0
a7d4f6ae,20140430,1.0
23ced3af,20140430,1.0
ac50b52e,20140430,1.0
2cfb36c7,20140430,2.0
8110256d,20140430,0.0
fe99d918,20140430,0.0
21bc2b65,20131125,1071.6
4644a6a8,20140430,0.0
5e875c01,20140430,1.0
f04e5d99,20140430,0.6
694157a8,20140430,2.0
