date,gameid,hometeam,pitcherteam,total_pitches
3/28/2019,565799,LAD,ARI,144
3/28/2019,566086,OAK,OAK,118
3/28/2019,566275,SD,SD,108
3/28/2019,566962,MIN,MIN,111
3/28/2019,567059,PHI,ATL,148
3/28/2019,567359,MIA,COL,121
3/28/2019,567456,NYY,BAL,164
3/28/2019,567552,MIL,MIL,145
3/28/2019,565220,CIN,CIN,166
3/28/2019,565220,CIN,PIT,115
3/28/2019,565702,KC,KC,136
3/28/2019,565799,LAD,LAD,125
3/28/2019,565895,WSH,NYM,139
3/28/2019,566372,SEA,BOS,187
3/28/2019,566664,TB,HOU,124
3/28/2019,566763,TEX,CHC,132
3/28/2019,566864,TOR,TOR,137
3/28/2019,566962,MIN,CLE,92
3/28/2019,567456,NYY,NYY,135
3/28/2019,566086,OAK,LAA,103
3/28/2019,566275,SD,SF,102
3/28/2019,566864,TOR,DET,108
3/28/2019,567359,MIA,MIA,149
3/28/2019,565702,KC,CWS,156
3/28/2019,565895,WSH,WSH,135
3/28/2019,566372,SEA,SEA,142
3/28/2019,566664,TB,TB,145
3/28/2019,566763,TEX,TEX,177
3/28/2019,567059,PHI,PHI,156
3/28/2019,567552,MIL,STL,127
3/29/2019,565800,LAD,ARI,218
3/29/2019,565800,LAD,LAD,189
3/29/2019,566087,OAK,LAA,139
3/29/2019,566276,SD,SD,149
3/29/2019,566665,TB,HOU,133
3/29/2019,567553,MIL,MIL,190
3/29/2019,566276,SD,SF,142
3/29/2019,566373,SEA,SEA,149
3/29/2019,567360,MIA,COL,135
3/29/2019,566665,TB,TB,130
3/29/2019,566865,TOR,DET,138
3/29/2019,567360,MIA,MIA,147
3/29/2019,566087,OAK,OAK,136
3/29/2019,566373,SEA,BOS,146
3/29/2019,566865,TOR,TOR,114
3/29/2019,567553,MIL,STL,151
3/30/2019,565801,LAD,ARI,181
3/30/2019,565801,LAD,LAD,146
3/30/2019,566866,TOR,TOR,164
3/30/2019,566963,MIN,CLE,136
3/30/2019,567457,NYY,BAL,182
3/30/2019,567554,MIL,MIL,145
3/30/2019,565703,KC,CWS,153
3/30/2019,565896,WSH,WSH,188
3/30/2019,566088,OAK,LAA,123
3/30/2019,566088,OAK,OAK,146
3/30/2019,566277,SD,SF,134
3/30/2019,566374,SEA,SEA,145
3/30/2019,566666,TB,HOU,123
3/30/2019,566764,TEX,CHC,186
3/30/2019,566963,MIN,MIN,141
3/30/2019,567060,PHI,ATL,164
3/30/2019,567457,NYY,NYY,140
3/30/2019,567060,PHI,PHI,158
3/30/2019,567361,MIA,MIA,147
3/30/2019,567554,MIL,STL,147
3/30/2019,565703,KC,KC,154
3/30/2019,565800,LAD,ARI,44
3/30/2019,565800,LAD,LAD,43
3/30/2019,565896,WSH,NYM,181
3/30/2019,566277,SD,SD,152
3/30/2019,566374,SEA,BOS,167
3/30/2019,566666,TB,TB,132
3/30/2019,566764,TEX,TEX,160
3/30/2019,566866,TOR,DET,135
3/30/2019,567361,MIA,COL,139
3/31/2019,565704,KC,CWS,125
3/31/2019,566278,SD,SF,124
3/31/2019,566667,TB,HOU,110
3/31/2019,566964,MIN,MIN,155
3/31/2019,567061,PHI,PHI,141
3/31/2019,567362,MIA,MIA,112
3/31/2019,567458,NYY,BAL,226
3/31/2019,567555,MIL,MIL,140
3/31/2019,565802,LAD,LAD,160
3/31/2019,566089,OAK,LAA,146
3/31/2019,566375,SEA,BOS,175
3/31/2019,566765,TEX,CHC,171
3/31/2019,567061,PHI,ATL,156
3/31/2019,565222,CIN,CIN,181
3/31/2019,565222,CIN,PIT,140
3/31/2019,565802,LAD,ARI,170
3/31/2019,565897,WSH,WSH,152
3/31/2019,566089,OAK,OAK,113
3/31/2019,566667,TB,TB,120
3/31/2019,566867,TOR,TOR,180
3/31/2019,567555,MIL,STL,149
3/31/2019,565704,KC,KC,155
3/31/2019,565897,WSH,NYM,165
3/31/2019,566278,SD,SD,129
3/31/2019,566375,SEA,SEA,166
3/31/2019,566765,TEX,TEX,175
3/31/2019,566867,TOR,DET,139
3/31/2019,566964,MIN,CLE,109
3/31/2019,567362,MIA,COL,111
3/31/2019,567458,NYY,NYY,181
4/1/2019,566090,OAK,OAK,136
4/1/2019,566279,SD,SD,161
4/1/2019,566766,TEX,HOU,113
4/1/2019,566766,TEX,TEX,143
4/1/2019,567157,ATL,ATL,150
4/1/2019,567363,MIA,MIA,166
4/1/2019,567363,MIA,NYM,136
4/1/2019,567459,NYY,NYY,137
4/1/2019,565316,CLE,CWS,127
4/1/2019,565803,LAD,LAD,145
4/1/2019,566090,OAK,BOS,126
4/1/2019,566279,SD,ARI,121
4/1/2019,566668,TB,COL,137
4/1/2019,566668,TB,TB,133
4/1/2019,566868,TOR,BAL,126
4/1/2019,567157,ATL,CHC,169
4/1/2019,565223,CIN,MIL,155
4/1/2019,566180,PIT,PIT,238
4/1/2019,566376,SEA,LAA,158
4/1/2019,567459,NYY,DET,134
4/1/2019,565223,CIN,CIN,165
4/1/2019,565316,CLE,CLE,148
4/1/2019,565803,LAD,SF,136
4/1/2019,566180,PIT,STL,191
4/1/2019,566376,SEA,SEA,138
4/1/2019,566868,TOR,TOR,156
4/2/2019,565224,CIN,CIN,151
4/2/2019,565804,LAD,SF,133
4/2/2019,565898,WSH,WSH,179
4/2/2019,566377,SEA,LAA,110
4/2/2019,566669,TB,TB,127
4/2/2019,566767,TEX,HOU,152
4/2/2019,566767,TEX,TEX,161
4/2/2019,567364,MIA,NYM,145
4/2/2019,565705,KC,KC,179
4/2/2019,566091,OAK,BOS,117
4/2/2019,566377,SEA,SEA,109
4/2/2019,566669,TB,COL,171
4/2/2019,566869,TOR,BAL,127
4/2/2019,566869,TOR,TOR,152
4/2/2019,567460,NYY,DET,121
4/2/2019,565705,KC,MIN,136
4/2/2019,565804,LAD,LAD,131
4/2/2019,565898,WSH,PHI,146
4/2/2019,566091,OAK,OAK,123
4/2/2019,566280,SD,ARI,159
4/2/2019,566280,SD,SD,150
4/2/2019,567364,MIA,MIA,167
4/2/2019,565224,CIN,MIL,141
4/2/2019,567460,NYY,NYY,123
4/3/2019,565225,CIN,MIL,125
4/3/2019,565317,CLE,CLE,159
4/3/2019,565899,WSH,WSH,173
4/3/2019,566181,PIT,PIT,158
4/3/2019,566281,SD,ARI,125
4/3/2019,566670,TB,TB,151
4/3/2019,565225,CIN,CIN,134
4/3/2019,566181,PIT,STL,189
4/3/2019,567461,NYY,DET,136
4/3/2019,565706,KC,KC,174
4/3/2019,565706,KC,MIN,159
4/3/2019,565805,LAD,LAD,115
4/3/2019,565805,LAD,SF,163
4/3/2019,565899,WSH,PHI,171
4/3/2019,566092,OAK,OAK,168
4/3/2019,566281,SD,SD,138
4/3/2019,566670,TB,COL,158
4/3/2019,566870,TOR,BAL,123
4/3/2019,566870,TOR,TOR,142
4/3/2019,567158,ATL,ATL,180
4/3/2019,567365,MIA,MIA,159
4/3/2019,567365,MIA,NYM,164
4/3/2019,567461,NYY,NYY,128
4/3/2019,565317,CLE,CWS,147
4/3/2019,566092,OAK,BOS,161
4/3/2019,566768,TEX,HOU,142
4/3/2019,566768,TEX,TEX,120
4/3/2019,567158,ATL,CHC,154
4/4/2019,564734,LAA,LAA,188
4/4/2019,565318,CLE,TOR,133
4/4/2019,565510,DET,DET,126
4/4/2019,566093,OAK,OAK,160
4/4/2019,567159,ATL,CHC,170
4/4/2019,565510,DET,KC,147
4/4/2019,566182,PIT,CIN,116
4/4/2019,564930,BAL,BAL,174
4/4/2019,565318,CLE,CLE,166
4/4/2019,565990,NYM,NYM,166
4/4/2019,566182,PIT,PIT,143
4/4/2019,564734,LAA,TEX,187
4/4/2019,564930,BAL,NYY,164
4/4/2019,565990,NYM,WSH,146
4/4/2019,566093,OAK,BOS,147
4/4/2019,567159,ATL,ATL,155
4/5/2019,565319,CLE,TOR,131
4/5/2019,565606,HOU,HOU,137
4/5/2019,566183,PIT,PIT,111
4/5/2019,567160,ATL,ATL,126
4/5/2019,567160,ATL,MIA,137
4/5/2019,565413,COL,LAD,174
4/5/2019,566567,STL,SD,121
4/5/2019,567062,PHI,PHI,136
4/5/2019,567556,MIL,CHC,177
4/5/2019,564735,LAA,TEX,120
4/5/2019,564833,ARI,ARI,173
4/5/2019,564833,ARI,BOS,169
4/5/2019,565319,CLE,CLE,139
4/5/2019,565606,HOU,OAK,150
4/5/2019,566183,PIT,CIN,103
4/5/2019,566567,STL,STL,170
4/5/2019,567062,PHI,MIN,192
4/5/2019,567263,CWS,CWS,162
4/5/2019,564735,LAA,LAA,155
4/5/2019,565413,COL,COL,170
4/5/2019,566471,SF,SF,155
4/5/2019,566471,SF,TB,133
4/5/2019,567263,CWS,SEA,165
4/5/2019,567556,MIL,MIL,168
4/6/2019,564736,LAA,TEX,172
4/6/2019,565511,DET,DET,128
4/6/2019,565511,DET,KC,145
4/6/2019,566184,PIT,PIT,134
4/6/2019,567063,PHI,MIN,136
4/6/2019,564736,LAA,LAA,146
4/6/2019,565320,CLE,CLE,158
4/6/2019,565414,COL,LAD,150
4/6/2019,566568,STL,SD,198
4/6/2019,567264,CWS,CWS,193
4/6/2019,564834,ARI,ARI,152
4/6/2019,564834,ARI,BOS,125
4/6/2019,564931,BAL,NYY,183
4/6/2019,565607,HOU,HOU,150
4/6/2019,565607,HOU,OAK,144
4/6/2019,565991,NYM,WSH,130
4/6/2019,566472,SF,SF,146
4/6/2019,566568,STL,STL,190
4/6/2019,564931,BAL,BAL,179
4/6/2019,565320,CLE,TOR,162
4/6/2019,565414,COL,COL,149
4/6/2019,565991,NYM,NYM,179
4/6/2019,566184,PIT,CIN,158
4/6/2019,566472,SF,TB,137
4/6/2019,567063,PHI,PHI,118
4/6/2019,567161,ATL,ATL,135
4/6/2019,567161,ATL,MIA,170
4/6/2019,567264,CWS,SEA,152
4/6/2019,567557,MIL,CHC,172
4/6/2019,567557,MIL,MIL,203
4/7/2019,565512,DET,KC,146
4/7/2019,565608,HOU,OAK,166
4/7/2019,565992,NYM,NYM,198
4/7/2019,565992,NYM,WSH,173
4/7/2019,566185,PIT,CIN,123
4/7/2019,566569,STL,STL,149
4/7/2019,567064,PHI,MIN,133
4/7/2019,564737,LAA,TEX,169
4/7/2019,564932,BAL,NYY,148
4/7/2019,565321,CLE,TOR,122
4/7/2019,565415,COL,COL,197
4/7/2019,566473,SF,SF,153
4/7/2019,566473,SF,TB,130
4/7/2019,567162,ATL,MIA,124
4/7/2019,567265,CWS,CWS,202
4/7/2019,567558,MIL,CHC,143
4/7/2019,564737,LAA,LAA,158
4/7/2019,564932,BAL,BAL,199
4/7/2019,565512,DET,DET,127
4/7/2019,565608,HOU,HOU,147
4/7/2019,566185,PIT,PIT,142
4/7/2019,567265,CWS,SEA,155
4/7/2019,564835,ARI,ARI,113
4/7/2019,564835,ARI,BOS,115
4/7/2019,565321,CLE,CLE,124
4/7/2019,565415,COL,LAD,155
4/7/2019,566569,STL,SD,150
4/7/2019,567064,PHI,PHI,134
4/7/2019,567162,ATL,ATL,127
4/7/2019,567558,MIL,MIL,145
4/8/2019,564738,LAA,LAA,137
4/8/2019,564933,BAL,BAL,143
4/8/2019,565609,HOU,HOU,150
4/8/2019,566474,SF,SF,129
4/8/2019,566570,STL,STL,132
4/8/2019,567065,PHI,WSH,116
4/8/2019,567266,CWS,CWS,188
4/8/2019,564933,BAL,OAK,163
4/8/2019,565707,KC,KC,191
4/8/2019,565707,KC,SEA,132
4/8/2019,566570,STL,LAD,111
4/8/2019,567065,PHI,PHI,129
4/8/2019,567266,CWS,TB,142
4/8/2019,564738,LAA,MIL,125
4/8/2019,565609,HOU,NYY,124
4/8/2019,565124,CHC,CHC,158
4/8/2019,565124,CHC,PIT,173
4/8/2019,565416,COL,ATL,121
4/8/2019,565416,COL,COL,156
4/8/2019,566474,SF,SD,141
4/9/2019,564934,BAL,OAK,113
4/9/2019,565226,CIN,MIA,176
4/9/2019,565513,DET,DET,143
4/9/2019,565610,HOU,NYY,162
4/9/2019,565993,NYM,NYM,186
4/9/2019,566571,STL,STL,176
4/9/2019,565226,CIN,CIN,126
4/9/2019,565417,COL,ATL,140
4/9/2019,565417,COL,COL,165
4/9/2019,566475,SF,SD,138
4/9/2019,564739,LAA,MIL,174
4/9/2019,564836,ARI,TEX,127
4/9/2019,565027,BOS,BOS,163
4/9/2019,565610,HOU,HOU,129
4/9/2019,565708,KC,KC,171
4/9/2019,565993,NYM,MIN,219
4/9/2019,566571,STL,LAD,145
4/9/2019,567066,PHI,WSH,160
4/9/2019,567267,CWS,CWS,209
4/9/2019,567267,CWS,TB,193
4/9/2019,564739,LAA,LAA,165
4/9/2019,564836,ARI,ARI,133
4/9/2019,564934,BAL,BAL,175
4/9/2019,565027,BOS,TOR,160
4/9/2019,565513,DET,CLE,129
4/9/2019,565708,KC,SEA,137
4/9/2019,566475,SF,SF,147
4/9/2019,567066,PHI,PHI,180
4/10/2019,564740,LAA,LAA,145
4/10/2019,564837,ARI,ARI,187
4/10/2019,565125,CHC,PIT,154
4/10/2019,565514,DET,DET,151
4/10/2019,567067,PHI,WSH,160
4/10/2019,567268,CWS,TB,133
4/10/2019,564935,BAL,BAL,168
4/10/2019,565514,DET,CLE,168
4/10/2019,565611,HOU,HOU,167
4/10/2019,565994,NYM,MIN,162
4/10/2019,566476,SF,SD,114
4/10/2019,567067,PHI,PHI,217
4/10/2019,567268,CWS,CWS,179
4/10/2019,564740,LAA,MIL,126
4/10/2019,564935,BAL,OAK,129
4/10/2019,565125,CHC,CHC,146
4/10/2019,565709,KC,KC,176
4/10/2019,565709,KC,SEA,128
4/10/2019,566476,SF,SF,128
4/10/2019,566572,STL,LAD,118
4/10/2019,564837,ARI,TEX,159
4/10/2019,565227,CIN,CIN,155
4/10/2019,565227,CIN,MIA,138
4/10/2019,565611,HOU,NYY,171
4/10/2019,565994,NYM,NYM,134
4/10/2019,566572,STL,STL,148
4/11/2019,564838,ARI,SD,171
4/11/2019,564936,BAL,BAL,146
4/11/2019,565028,BOS,TOR,168
4/11/2019,565515,DET,CLE,118
4/11/2019,566477,SF,COL,129
4/11/2019,564936,BAL,OAK,141
4/11/2019,565710,KC,KC,171
4/11/2019,566477,SF,SF,107
4/11/2019,564838,ARI,ARI,138
4/11/2019,565126,CHC,CHC,134
4/11/2019,565126,CHC,PIT,120
4/11/2019,565228,CIN,MIA,148
4/11/2019,565710,KC,SEA,177
4/11/2019,567163,ATL,ATL,166
4/11/2019,565028,BOS,BOS,154
4/11/2019,565228,CIN,CIN,144
4/11/2019,565515,DET,DET,180
4/11/2019,566573,STL,LAD,174
4/11/2019,566573,STL,STL,164
4/11/2019,567163,ATL,NYM,163
4/12/2019,565711,KC,CLE,159
4/12/2019,565900,WSH,PIT,156
4/12/2019,566378,SEA,SEA,161
4/12/2019,566478,SF,SF,228
4/12/2019,566871,TOR,TOR,174
4/12/2019,567164,ATL,ATL,156
4/12/2019,567366,MIA,PHI,133
4/12/2019,564839,ARI,ARI,128
4/12/2019,565806,LAD,LAD,152
4/12/2019,565806,LAD,MIL,175
4/12/2019,566769,TEX,TEX,172
4/12/2019,566871,TOR,TB,132
4/12/2019,567164,ATL,NYM,152
4/12/2019,567462,NYY,CWS,123
4/12/2019,565029,BOS,BOS,139
4/12/2019,565127,CHC,CHC,116
4/12/2019,565127,CHC,LAA,138
4/12/2019,566769,TEX,OAK,155
4/12/2019,567366,MIA,MIA,149
4/12/2019,564839,ARI,SD,141
4/12/2019,565029,BOS,BAL,129
4/12/2019,565711,KC,KC,154
4/12/2019,565900,WSH,WSH,167
4/12/2019,566378,SEA,HOU,157
4/12/2019,566478,SF,COL,201
4/12/2019,567462,NYY,NYY,137
4/13/2019,564840,ARI,ARI,150
4/13/2019,565128,CHC,CHC,184
4/13/2019,565128,CHC,LAA,179
4/13/2019,565712,KC,CLE,120
4/13/2019,565901,WSH,PIT,116
4/13/2019,566379,SEA,SEA,128
4/13/2019,566872,TOR,TOR,117
4/13/2019,567367,MIA,PHI,149
4/13/2019,564840,ARI,SD,178
4/13/2019,565030,BOS,BOS,191
4/13/2019,565807,LAD,LAD,153
4/13/2019,566966,MIN,DET,143
4/13/2019,567165,ATL,ATL,155
4/13/2019,565030,BOS,BAL,142
4/13/2019,566478,SF,COL,36
4/13/2019,566479,SF,COL,115
4/13/2019,567165,ATL,NYM,194
4/13/2019,567367,MIA,MIA,158
4/13/2019,567463,NYY,NYY,105
4/13/2019,565712,KC,KC,134
4/13/2019,565807,LAD,MIL,123
4/13/2019,565901,WSH,WSH,127
4/13/2019,566379,SEA,HOU,152
4/13/2019,566478,SF,SF,38
4/13/2019,566479,SF,SF,130
4/13/2019,566872,TOR,TB,134
4/13/2019,566966,MIN,MIN,150
4/13/2019,567463,NYY,CWS,124
4/14/2019,564841,ARI,ARI,130
4/14/2019,565031,BOS,BOS,135
4/14/2019,565808,LAD,MIL,144
4/14/2019,566380,SEA,SEA,117
4/14/2019,566480,SF,COL,105
4/14/2019,566771,TEX,TEX,168
4/14/2019,566873,TOR,TOR,181
4/14/2019,567166,ATL,NYM,193
4/14/2019,567368,MIA,MIA,232
4/14/2019,565031,BOS,BAL,139
4/14/2019,565713,KC,KC,160
4/14/2019,565902,WSH,WSH,121
4/14/2019,566873,TOR,TB,175
4/14/2019,566967,MIN,MIN,179
4/14/2019,567464,NYY,NYY,173
4/14/2019,565713,KC,CLE,191
4/14/2019,565808,LAD,LAD,109
4/14/2019,565902,WSH,PIT,143
4/14/2019,566771,TEX,OAK,144
4/14/2019,566967,MIN,DET,143
4/14/2019,567368,MIA,PHI,191
4/14/2019,564841,ARI,SD,129
4/14/2019,566380,SEA,HOU,144
4/14/2019,566480,SF,SF,144
4/14/2019,567166,ATL,ATL,151
4/14/2019,567464,NYY,CWS,151
4/15/2019,566282,SD,SD,117
4/15/2019,566772,TEX,LAA,188
4/15/2019,567068,PHI,PHI,171
4/15/2019,567269,CWS,CWS,148
4/15/2019,567559,MIL,MIL,156
4/15/2019,565032,BOS,BOS,172
4/15/2019,566282,SD,COL,134
4/15/2019,566968,MIN,MIN,144
4/15/2019,567068,PHI,NYM,209
4/15/2019,567269,CWS,KC,136
4/15/2019,567369,MIA,MIA,159
4/15/2019,565032,BOS,BAL,134
4/15/2019,565809,LAD,LAD,121
4/15/2019,566381,SEA,SEA,169
4/15/2019,566772,TEX,TEX,170
4/15/2019,566968,MIN,TOR,134
4/15/2019,567559,MIL,STL,175
4/15/2019,565809,LAD,CIN,145
4/15/2019,566381,SEA,CLE,154
4/15/2019,567369,MIA,CHC,150
4/16/2019,565516,DET,DET,147
4/16/2019,565516,DET,PIT,162
4/16/2019,566773,TEX,TEX,101
4/16/2019,567370,MIA,CHC,119
4/16/2019,567560,MIL,MIL,145
4/16/2019,566094,OAK,HOU,141
4/16/2019,566283,SD,COL,126
4/16/2019,566382,SEA,SEA,150
4/16/2019,567069,PHI,NYM,171
4/16/2019,567167,ATL,ARI,149
4/16/2019,567270,CWS,CWS,141
4/16/2019,567465,NYY,NYY,124
4/16/2019,565810,LAD,CIN,137
4/16/2019,565903,WSH,SF,154
4/16/2019,565903,WSH,WSH,161
4/16/2019,566094,OAK,OAK,187
4/16/2019,566283,SD,SD,169
4/16/2019,566382,SEA,CLE,143
4/16/2019,566671,TB,BAL,149
4/16/2019,566773,TEX,LAA,122
4/16/2019,566969,MIN,TOR,134
4/16/2019,567069,PHI,PHI,159
4/16/2019,565810,LAD,LAD,131
4/16/2019,566671,TB,TB,112
4/16/2019,566969,MIN,MIN,159
4/16/2019,567167,ATL,ATL,185
4/16/2019,567270,CWS,KC,133
4/16/2019,567370,MIA,MIA,155
4/16/2019,567465,NYY,BOS,134
4/16/2019,567560,MIL,STL,155
4/17/2019,565811,LAD,CIN,116
4/17/2019,566383,SEA,CLE,137
4/17/2019,566774,TEX,TEX,169
4/17/2019,567070,PHI,NYM,124
4/17/2019,567271,CWS,KC,183
4/17/2019,567466,NYY,BOS,144
4/17/2019,565517,DET,DET,163
4/17/2019,565517,DET,PIT,143
4/17/2019,566672,TB,BAL,142
4/17/2019,566970,MIN,MIN,141
4/17/2019,567168,ATL,ARI,164
4/17/2019,567271,CWS,CWS,164
4/17/2019,567371,MIA,MIA,125
4/17/2019,567561,MIL,MIL,160
4/17/2019,565904,WSH,SF,144
4/17/2019,565904,WSH,WSH,142
4/17/2019,566095,OAK,OAK,131
4/17/2019,566383,SEA,SEA,127
4/17/2019,566672,TB,TB,142
4/17/2019,566774,TEX,LAA,146
4/17/2019,566970,MIN,TOR,140
4/17/2019,567070,PHI,PHI,125
4/17/2019,567466,NYY,NYY,122
4/17/2019,565811,LAD,LAD,127
4/17/2019,566095,OAK,HOU,120
4/17/2019,567168,ATL,ATL,159
4/17/2019,567371,MIA,CHC,130
4/17/2019,567561,MIL,STL,137
4/18/2019,564741,LAA,LAA,199
4/18/2019,565905,WSH,SF,135
4/18/2019,565905,WSH,WSH,129
4/18/2019,566971,MIN,TOR,139
4/18/2019,567169,ATL,ARI,161
4/18/2019,567562,MIL,LAD,143
4/18/2019,564741,LAA,SEA,171
4/18/2019,565518,DET,CWS,130
4/18/2019,565518,DET,DET,156
4/18/2019,566673,TB,BAL,212
4/18/2019,566971,MIN,MIN,143
4/18/2019,565419,COL,COL,155
4/18/2019,566284,SD,CIN,138
4/18/2019,566284,SD,SD,138
4/18/2019,566673,TB,TB,203
4/18/2019,567169,ATL,ATL,156
4/18/2019,567467,NYY,KC,142
4/18/2019,567562,MIL,MIL,164
4/18/2019,565419,COL,PHI,136
4/18/2019,567467,NYY,NYY,170
4/19/2019,565130,CHC,CHC,135
4/19/2019,565519,DET,CWS,145
4/19/2019,565519,DET,DET,147
4/19/2019,566186,PIT,SF,126
4/19/2019,567372,MIA,MIA,132
4/19/2019,567468,NYY,KC,128
4/19/2019,567468,NYY,NYY,151
4/19/2019,564742,LAA,LAA,173
4/19/2019,565420,COL,COL,210
4/19/2019,566186,PIT,PIT,150
4/19/2019,566674,TB,TB,134
4/19/2019,567563,MIL,LAD,157
4/19/2019,565420,COL,PHI,185
4/19/2019,566096,OAK,TOR,123
4/19/2019,566285,SD,CIN,151
4/19/2019,566285,SD,SD,124
4/19/2019,566574,STL,STL,160
4/19/2019,566775,TEX,TEX,190
4/19/2019,564742,LAA,SEA,114
4/19/2019,565130,CHC,ARI,182
4/19/2019,566096,OAK,OAK,138
4/19/2019,566574,STL,NYM,174
4/19/2019,566674,TB,BOS,141
4/19/2019,566775,TEX,HOU,134
4/19/2019,567372,MIA,WSH,126
4/19/2019,567563,MIL,MIL,185
4/20/2019,564743,LAA,SEA,163
4/20/2019,564937,BAL,BAL,162
4/20/2019,564937,BAL,MIN,142
4/20/2019,564938,BAL,BAL,153
4/20/2019,565322,CLE,ATL,189
4/20/2019,565421,COL,COL,153
4/20/2019,565421,COL,PHI,157
4/20/2019,566187,PIT,PIT,79
4/20/2019,566187,PIT,SF,78
4/20/2019,567373,MIA,MIA,138
4/20/2019,567373,MIA,WSH,167
4/20/2019,567469,NYY,KC,173
4/20/2019,567564,MIL,LAD,125
4/20/2019,564938,BAL,MIN,151
4/20/2019,565131,CHC,ARI,139
4/20/2019,566097,OAK,OAK,165
4/20/2019,566575,STL,STL,109
4/20/2019,566675,TB,BOS,158
4/20/2019,566675,TB,TB,149
4/20/2019,566776,TEX,TEX,124
4/20/2019,567469,NYY,NYY,131
4/20/2019,564743,LAA,LAA,183
4/20/2019,565131,CHC,CHC,159
4/20/2019,565323,CLE,ATL,176
4/20/2019,565323,CLE,CLE,136
4/20/2019,566097,OAK,TOR,129
4/20/2019,566286,SD,CIN,139
4/20/2019,566286,SD,SD,154
4/20/2019,566776,TEX,HOU,165
4/20/2019,567564,MIL,MIL,155
4/20/2019,565322,CLE,CLE,203
4/20/2019,566575,STL,NYM,166
4/21/2019,564744,LAA,LAA,155
4/21/2019,564939,BAL,BAL,138
4/21/2019,565132,CHC,CHC,111
4/21/2019,566098,OAK,TOR,136
4/21/2019,566576,STL,NYM,133
4/21/2019,566676,TB,BOS,180
4/21/2019,566676,TB,TB,171
4/21/2019,564939,BAL,MIN,152
4/21/2019,565324,CLE,ATL,149
4/21/2019,565324,CLE,CLE,185
4/21/2019,565422,COL,PHI,135
4/21/2019,565521,DET,DET,145
4/21/2019,566098,OAK,OAK,168
4/21/2019,566777,TEX,TEX,169
4/21/2019,567374,MIA,WSH,135
4/21/2019,567470,NYY,KC,167
4/21/2019,567470,NYY,NYY,184
4/21/2019,567565,MIL,LAD,146
4/21/2019,564744,LAA,SEA,127
4/21/2019,565422,COL,COL,160
4/21/2019,566188,PIT,SF,133
4/21/2019,566287,SD,CIN,114
4/21/2019,566287,SD,SD,134
4/21/2019,566576,STL,STL,161
4/21/2019,567374,MIA,MIA,134
4/21/2019,565132,CHC,ARI,133
4/21/2019,565521,DET,CWS,134
4/21/2019,566188,PIT,PIT,146
4/21/2019,566777,TEX,HOU,134
4/21/2019,567565,MIL,MIL,161
4/22/2019,564940,BAL,CWS,158
4/22/2019,565423,COL,WSH,126
4/22/2019,566189,PIT,ARI,162
4/22/2019,566577,STL,STL,139
4/22/2019,566677,TB,TB,131
4/22/2019,564745,LAA,NYY,195
4/22/2019,565423,COL,COL,162
4/22/2019,565612,HOU,HOU,154
4/22/2019,565995,NYM,PHI,135
4/22/2019,565612,HOU,MIN,165
4/22/2019,565995,NYM,NYM,142
4/22/2019,566189,PIT,PIT,174
4/22/2019,566577,STL,MIL,179
4/22/2019,564745,LAA,LAA,210
4/22/2019,564940,BAL,BAL,187
4/22/2019,566099,OAK,OAK,156
4/22/2019,566099,OAK,TEX,125
4/22/2019,566677,TB,KC,138
4/23/2019,565325,CLE,CLE,141
4/23/2019,565325,CLE,MIA,118
4/23/2019,565424,COL,WSH,140
4/23/2019,565613,HOU,HOU,130
4/23/2019,566100,OAK,OAK,159
4/23/2019,566100,OAK,TEX,165
4/23/2019,566578,STL,STL,155
4/23/2019,566874,TOR,TOR,149
4/23/2019,564746,LAA,LAA,178
4/23/2019,564941,BAL,BAL,116
4/23/2019,564941,BAL,CWS,158
4/23/2019,565034,BOS,BOS,144
4/23/2019,565133,CHC,CHC,150
4/23/2019,565133,CHC,LAD,131
4/23/2019,565231,CIN,ATL,158
4/23/2019,565613,HOU,MIN,152
4/23/2019,566190,PIT,PIT,145
4/23/2019,566288,SD,SEA,117
4/23/2019,565033,BOS,BOS,176
4/23/2019,565996,NYM,NYM,136
4/23/2019,566578,STL,MIL,157
4/23/2019,566678,TB,KC,149
4/23/2019,564746,LAA,NYY,140
4/23/2019,565033,BOS,DET,112
4/23/2019,565034,BOS,DET,170
4/23/2019,565231,CIN,CIN,147
4/23/2019,565424,COL,COL,175
4/23/2019,565996,NYM,PHI,156
4/23/2019,566190,PIT,ARI,131
4/23/2019,566288,SD,SD,164
4/23/2019,566678,TB,TB,132
4/23/2019,566874,TOR,SF,140
4/24/2019,564747,LAA,NYY,148
4/24/2019,564942,BAL,CWS,109
4/24/2019,565326,CLE,MIA,149
4/24/2019,565997,NYM,NYM,170
4/24/2019,566101,OAK,OAK,158
4/24/2019,566579,STL,MIL,145
4/24/2019,566679,TB,KC,136
4/24/2019,566875,TOR,TOR,141
4/24/2019,565035,BOS,BOS,158
4/24/2019,565232,CIN,ATL,149
4/24/2019,565232,CIN,CIN,152
4/24/2019,565614,HOU,MIN,131
4/24/2019,566289,SD,SD,107
4/24/2019,566289,SD,SEA,90
4/24/2019,566875,TOR,SF,136
4/24/2019,564747,LAA,LAA,158
4/24/2019,565035,BOS,DET,175
4/24/2019,565134,CHC,LAD,130
4/24/2019,565326,CLE,CLE,134
4/24/2019,565425,COL,COL,140
4/24/2019,565614,HOU,HOU,113
4/24/2019,564942,BAL,BAL,177
